,TABLETYPE,ICD10-CM,ICD9-CM
34324,O,3032000,341
34325,O,3032001,0780
34326,O,3032100,544
34327,O,3032300,544
34328,O,3032400,0721
34329,O,3032500,4021
34330,O,3032501,403
34331,O,3032800,4040
34332,O,3032900,4024
34333,O,3032901,403
34334,O,3033000,4054
34335,O,3033200,4023
34336,O,3033201,403
34337,O,3033300,4051
34338,O,3033800,8541
34339,O,3033801,8541
34340,O,3033802,8542
34341,O,3033803,8542
34342,O,3034200,8521
34343,O,3034201,8523
34344,O,3034600,8521
34345,O,3034601,8523
34346,O,3035000,8523
34347,O,3035001,8523
34348,O,3035300,8543
34349,O,3035301,8543
34350,O,3035302,8544
34351,O,3035303,8544
34352,O,3035600,8534
34353,O,3035601,8534
34354,O,3035602,8536
34355,O,3035603,8536
34356,O,3035900,8543
34357,O,3035901,8543
34358,O,3035902,8544
34359,O,3035903,8544
34360,O,3035904,8545
34361,O,3035905,8545
34362,O,3035906,8546
34363,O,3035907,8546
34364,O,3036000,8511
34365,O,3036100,8519
34366,O,3036300,8511
34367,O,3036400,850
34368,O,3036600,850
34369,O,3036700,8521
34370,O,3036900,8524
34371,O,3037000,8587
34372,O,3037200,8524
34373,O,3037300,5411
34374,O,3037500,4610
34375,O,3037501,4639
34376,O,3037502,4503
34377,O,3037503,4502
34378,O,3037504,4610
34379,O,3037505,5103
34380,O,3037506,430
34381,O,3037507,4319
34382,O,3037508,4681
34383,O,3037509,4533
34384,O,3037510,4440
34385,O,3037511,4682
34386,O,3037512,4492
34387,O,3037513,4429
34388,O,3037514,5209
34389,O,3037515,430
34390,O,3037516,4639
34391,O,3037517,4682
34392,O,3037518,4681
34393,O,3037519,4673
34394,O,3037520,412
34395,O,3037521,4199
34396,O,3037522,4411
34397,O,3037523,4521
34398,O,3037524,4673
34399,O,3037525,4675
34400,O,3037526,5104
34401,O,3037527,523
34402,O,3037528,4611
34403,O,3037529,4621
34404,O,3037800,545
34405,O,3038200,4674
34406,O,3038400,5419
34407,O,3038500,5412
34408,O,3039000,5421
34409,O,3039100,5423
34410,O,3039200,544
34411,O,3039300,545
34412,O,3039400,5419
34413,O,3039600,5425
34414,O,3039700,5412
34415,O,3039900,5499
34416,O,3040000,8607
34417,O,3040200,540
34418,O,3040300,5351
34419,O,3040301,5359
34420,O,3040303,5461
34421,O,3040304,5462
34422,O,3040305,5472
34423,O,3040500,5351
34424,O,3040501,5361
34425,O,3040502,5351
34426,O,3040503,5359
34427,O,3040504,5369
34428,O,3040505,5359
34429,O,3040600,5491
34430,O,3040800,5494
34431,O,3040900,5011
34432,O,3041100,5012
34433,O,3041200,5011
34434,O,3041400,5029
34435,O,3041500,5022
34436,O,3041600,5021
34437,O,3041700,5021
34438,O,3041800,503
34439,O,3041900,5029
34440,O,3042100,503
34441,O,3042200,5061
34442,O,3042500,5061
34443,O,3042700,5022
34444,O,3042800,503
34445,O,3043000,503
34446,O,3043100,500
34447,O,3043300,500
34448,O,3043400,5029
34449,O,3043401,544
34450,O,3043402,544
34451,O,3043600,5029
34452,O,3043601,544
34453,O,3043602,544
34454,O,3043800,5029
34455,O,3043900,8753
34456,O,3043901,8766
34457,O,3043902,8874
34458,O,3044000,8751
34459,O,3044001,8751
34460,O,3044100,8876
34461,O,3044200,5111
34462,O,3044300,5122
34463,O,3044500,5123
34464,O,3044600,5122
34465,O,3044800,5123
34466,O,3044900,5123
34467,O,3045000,5196
34468,O,3045001,5503
34469,O,3045100,9705
34470,O,3045101,5195
34471,O,3045200,5184
34472,O,3045201,5187
34473,O,3045202,5188
34474,O,3045400,5151
34475,O,3045401,5122
34476,O,3045500,5122
34477,O,3045700,5141
34478,O,3045800,5114
34479,O,3045801,5182
34480,O,3045802,5162
34481,O,3045803,5149
34482,O,3045804,5181
34483,O,3045805,5183
34484,O,3046000,5132
34485,O,3046001,5132
34486,O,3046002,5133
34487,O,3046003,5136
34488,O,3046004,5136
34489,O,3046005,5136
34490,O,3046006,5139
34491,O,3046007,5137
34492,O,3046008,5132
34493,O,3046100,5022
34494,O,3046300,5169
34495,O,3046400,5169
34496,O,3046600,5139
34497,O,3046700,5139
34498,O,3046900,5179
34499,O,3047000,5179
34500,O,3047200,5179
34501,O,3047201,5172
34502,O,3047300,4513
34503,O,3047301,4516
34504,O,3047302,4412
34505,O,3047303,4223
34506,O,3047304,4224
34507,O,3047500,4422
34508,O,3047501,4422
34509,O,3047600,4233
34510,O,3047601,4233
34511,O,3047602,4233
34512,O,3047603,4341
34513,O,3047800,9802
34514,O,3047801,4341
34515,O,3047802,4341
34516,O,3047803,4445
34517,O,3047804,4530
34518,O,3047805,4632
34519,O,3047806,4233
34520,O,3047807,4341
34521,O,3047808,9751
34522,O,3047809,4233
34523,O,3047810,9802
34524,O,3047811,4233
34525,O,3047812,4233
34526,O,3047813,4233
34527,O,3047900,4234
34528,O,3047901,4544
34529,O,3047902,4544
34530,O,3048100,4311
34531,O,3048200,4311
34532,O,3048300,9702
34533,O,3048400,5110
34534,O,3048401,5111
34535,O,3048402,5213
34536,O,3048500,5185
34537,O,3048501,5188
34538,O,3048700,9608
34539,O,3049000,4281
34540,O,3049100,5187
34541,O,3049101,5293
34542,O,3049300,8939
34543,O,3049400,5184
34544,O,3049600,4403
34545,O,3049601,4403
34546,O,3049602,4403
34547,O,3049700,4403
34548,O,3049701,4403
34549,O,3049702,4403
34550,O,3049900,4402
34551,O,3050000,4402
34552,O,3050200,4402
34553,O,3050300,436
34554,O,3050301,437
34555,O,3050302,4389
34556,O,3050303,4403
34557,O,3050304,4403
34558,O,3050305,4403
34559,O,3050500,4449
34560,O,3050900,4389
34561,O,3051100,4469
34562,O,3051200,4439
34563,O,3051400,4469
34564,O,3051500,4439
34565,O,3051501,4593
34566,O,3051502,4590
34567,O,3051700,4429
34568,O,3051701,4439
34569,O,3051800,436
34570,O,3051801,437
34571,O,3051802,435
34572,O,3052000,4342
34573,O,3052100,4399
34574,O,3052300,4389
34575,O,3052400,4399
34576,O,3052700,4466
34577,O,3052701,4466
34578,O,3052702,4466
34579,O,3052703,4466
34580,O,3052704,4466
34581,O,3052705,4466
34582,O,3052900,4466
34583,O,3052901,4466
34584,O,3053000,4466
34585,O,3053200,427
34586,O,3053201,427
34587,O,3053202,427
34588,O,3053203,427
34589,O,3053204,427
34590,O,3053205,427
34591,O,3053300,427
34592,O,3053301,427
34593,O,3053302,427
34594,O,3053303,427
34595,O,3053304,427
34596,O,3053305,427
34597,O,3053500,4240
34598,O,3053600,4240
34599,O,3053601,4240
34600,O,3054100,4240
34601,O,3054101,4240
34602,O,3054500,4240
34603,O,3054501,4240
34604,O,3055000,4240
34605,O,3055001,4240
34606,O,3055400,4240
34607,O,3055900,4232
34608,O,3056000,4289
34609,O,3056200,4651
34610,O,3056201,4651
34611,O,3056202,4652
34612,O,3056203,4652
34613,O,3056204,4651
34614,O,3056205,4652
34615,O,3056300,4641
34616,O,3056301,4643
34617,O,3056302,4640
34618,O,3056303,4640
34619,O,3056400,4679
34620,O,3056500,4562
34621,O,3056600,4562
34622,O,3056800,4500
34623,O,3056900,4511
34624,O,3057100,470
34625,O,3057200,470
34626,O,3057500,5201
34627,O,3057700,5253
34628,O,3057800,5222
34629,O,3058000,4531
34630,O,3058100,5209
34631,O,3058101,4501
34632,O,3058300,5252
34633,O,3058400,527
34634,O,3058600,5296
34635,O,3058601,5296
34636,O,3058700,5296
34637,O,3058900,5296
34638,O,3059300,526
34639,O,3059301,526
34640,O,3059600,4143
34641,O,3059601,4195
34642,O,3059700,415
34643,O,3060000,537
34644,O,3060100,537
34645,O,3060101,5380
34646,O,3060200,391
34647,O,3060300,391
34648,O,3060500,391
34649,O,3060600,4241
34650,O,3060601,4491
34651,O,3060900,5329
34652,O,3060901,5339
34653,O,3060902,5300
34654,O,3060903,5310
34655,O,3061400,5329
34656,O,3061401,5339
34657,O,3061402,5300
34658,O,3061403,5310
34659,O,3061500,539
34660,O,3061700,5349
34661,O,3061701,5359
34662,O,3061702,5359
34663,O,3062800,6191
34664,O,3063100,631
34665,O,3063500,631
34666,O,3064100,623
34667,O,3064101,6241
34668,O,3064102,623
34669,O,3064103,6241
34670,O,3064400,6392
34671,O,3064401,6393
34672,O,3064402,6371
34673,O,3064403,6372
34674,O,3064404,6212
34675,O,3064405,6212
34676,O,3064406,6301
34677,O,3064407,622
34678,O,3064408,633
34679,O,3064409,633
34680,O,3064410,6389
34681,O,3064411,6359
34682,O,3064412,6399
34683,O,3065300,640
34684,O,3066300,3998
34685,O,3066600,6449
34686,O,3067200,7799
34687,O,3067600,8603
34688,O,3067601,8621
34689,O,3067900,9929
34690,O,3100000,864
34691,O,3120500,863
34692,O,3120501,863
34693,O,3123000,0820
34694,O,3123001,2132
34695,O,3123002,1829
34696,O,3123003,2743
34697,O,3123004,863
34698,O,3123005,613
34699,O,3123500,863
34700,O,3123501,863
34701,O,3123502,863
34702,O,3123503,863
34703,O,3123504,863
34704,O,3124500,863
34705,O,3124501,863
34706,O,3124502,863
34707,O,3124503,864
34708,O,3125000,863
34709,O,3125500,0820
34710,O,3125501,2132
34711,O,3125502,1829
34712,O,3125503,2743
34713,O,3125504,863
34714,O,3125505,613
34715,O,3126500,863
34716,O,3126501,863
34717,O,3126502,863
34718,O,3126503,863
34719,O,3126504,863
34720,O,3128000,863
34721,O,3130000,0820
34722,O,3130001,2132
34723,O,3130002,1829
34724,O,3130003,2743
34725,O,3130004,863
34726,O,3130005,613
34727,O,3130006,0820
34728,O,3130007,2132
34729,O,3130008,1829
34730,O,3130009,2743
34731,O,3130010,863
34732,O,3130011,613
34733,O,3131000,863
34734,O,3131001,863
34735,O,3131002,863
34736,O,3131003,863
34737,O,3131004,863
34738,O,3131005,863
34739,O,3131006,863
34740,O,3131007,863
34741,O,3131008,863
34742,O,3131009,863
34743,O,3132500,863
34744,O,3132501,863
34745,O,3134000,864
34746,O,3135500,8339
34747,O,3200000,4579
34748,O,3200001,4573
34749,O,3200300,4579
34750,O,3200301,4573
34751,O,3200400,4579
34752,O,3200500,4579
34753,O,3200600,4575
34754,O,3200601,4575
34755,O,3200900,458
34756,O,3201200,458
34757,O,3201500,485
34758,O,3202400,4863
34759,O,3202500,4863
34760,O,3202600,4863
34761,O,3202800,4863
34762,O,3202900,4595
34763,O,3202901,4595
34764,O,3203000,4869
34765,O,3203300,4652
34766,O,3203600,544
34767,O,3203900,485
34768,O,3204700,4869
34769,O,3205100,485
34770,O,3205101,485
34771,O,3205102,485
34772,O,3205103,485
34773,O,3206000,4651
34774,O,3206900,4622
34775,O,3206901,4641
34776,O,3207200,4823
34777,O,3207201,4824
34778,O,3207500,4823
34779,O,3207501,4824
34780,O,3207800,4835
34781,O,3208100,4835
34782,O,3208400,4523
34783,O,3208401,4525
34784,O,3208700,4542
34785,O,3209000,4523
34786,O,3209001,4525
34787,O,3209300,4542
34788,O,3209400,4685
34789,O,3209500,4512
34790,O,3209600,4825
34791,O,3209900,4835
34792,O,3210500,4835
34793,O,3210800,4835
34794,O,3211100,4876
34795,O,3211200,4869
34796,O,3211400,4891
34797,O,3211500,9622
34798,O,3211700,4875
34799,O,3212000,4972
34800,O,3212300,4979
34801,O,3212600,4979
34802,O,3212900,4979
34803,O,3213100,7052
34804,O,3213200,4942
34805,O,3213201,4942
34806,O,3213500,4945
34807,O,3213501,4944
34808,O,3213502,4876
34809,O,3213503,4876
34810,O,3213800,4946
34811,O,3214200,4903
34812,O,3214201,4939
34813,O,3214700,4947
34814,O,3215000,4959
34815,O,3215001,496
34816,O,3215300,9623
34817,O,3215600,4911
34818,O,3215601,4912
34819,O,3215900,4912
34820,O,3216200,4912
34821,O,3216500,4973
34822,O,3216600,4993
34823,O,3216800,4929
34824,O,3217100,4921
34825,O,3217400,4901
34826,O,3217401,4901
34827,O,3217402,4901
34828,O,3217700,4939
34829,O,3218300,4876
34830,O,3218600,4699
34831,O,3220000,8399
34832,O,3220300,4974
34833,O,3220600,4992
34834,O,3220900,4974
34835,O,3221000,4992
34836,O,3221200,9357
34837,O,3250000,3992
34838,O,3250001,3992
34839,O,3250401,3850
34840,O,3250500,3850
34841,O,3250800,3859
34842,O,3250801,3859
34843,O,3251100,3859
34844,O,3251400,3850
34845,O,3270000,3929
34846,O,3270001,3929
34847,O,3270002,3922
34848,O,3270003,3928
34849,O,3270004,3922
34850,O,3270005,3929
34851,O,3270006,3929
34852,O,3270007,3928
34853,O,3270008,3922
34854,O,3270009,3922
34855,O,3270010,3922
34856,O,3270011,3922
34857,O,3270300,3832
34858,O,3270800,3925
34859,O,3270801,3925
34860,O,3270802,3925
34861,O,3270803,3925
34862,O,3271200,3925
34863,O,3271500,3929
34864,O,3271501,3929
34865,O,3271502,3929
34866,O,3271503,3929
34867,O,3271800,3925
34868,O,3271801,3929
34869,O,3272100,3924
34870,O,3272101,3924
34871,O,3272400,3924
34872,O,3272401,3924
34873,O,3273000,3926
34874,O,3273001,3926
34875,O,3273300,3926
34876,O,3273301,3926
34877,O,3273600,3999
34878,O,3273900,3929
34879,O,3274200,3929
34880,O,3274500,3929
34881,O,3274800,3929
34882,O,3275100,3929
34883,O,3275101,3929
34884,O,3275102,3929
34885,O,3275103,3929
34886,O,3275400,3929
34887,O,3275401,3929
34888,O,3275700,3929
34889,O,3275701,3929
34890,O,3276000,3869
34891,O,3276300,3929
34892,O,3276301,3929
34893,O,3276600,3931
34894,O,3276601,3932
34895,O,3305000,3848
34896,O,3305500,3848
34897,O,3307000,3952
34898,O,3307500,3952
34899,O,3308000,3952
34900,O,3310000,3842
34901,O,3310300,3845
34902,O,3310900,3845
34903,O,3311200,3844
34904,O,3311500,3844
34905,O,3311800,3844
34906,O,3312100,3844
34907,O,3312400,3846
34908,O,3312700,3846
34909,O,3313000,3836
34910,O,3313001,3846
34911,O,3313300,3951
34912,O,3313600,3952
34913,O,3313900,3952
34914,O,3314200,3952
34915,O,3314500,3845
34916,O,3314800,3845
34917,O,3315100,3844
34918,O,3315400,3844
34919,O,3315700,3844
34920,O,3316000,3846
34921,O,3316300,3846
34922,O,3316600,3836
34923,O,3316601,3846
34924,O,3316900,3951
34925,O,3317200,3840
34926,O,3317500,3952
34927,O,3317800,3952
34928,O,3318100,3952
34929,O,3350000,3812
34930,O,3350600,3815
34931,O,3350601,3815
34932,O,3350900,3814
34933,O,3351200,3814
34934,O,3351500,3814
34935,O,3351501,3816
34936,O,3351800,3816
34937,O,3352100,3816
34938,O,3352400,3816
34939,O,3352700,3816
34940,O,3353000,3816
34941,O,3353001,3816
34942,O,3353300,3816
34943,O,3353600,3816
34944,O,3353900,3818
34945,O,3354200,3818
34946,O,3354800,3956
34947,O,3354801,3957
34948,O,3354802,3956
34949,O,3354803,3957
34950,O,3355100,3869
34951,O,3355400,3810
34952,O,3380000,3802
34953,O,3380300,3805
34954,O,3380301,3805
34955,O,3380302,3800
34956,O,3380600,3803
34957,O,3380601,3803
34958,O,3380602,3803
34959,O,3380603,3803
34960,O,3380604,3806
34961,O,3380605,3806
34962,O,3380606,3806
34963,O,3380607,3806
34964,O,3380608,3806
34965,O,3380609,3808
34966,O,3380610,3808
34967,O,3380611,3808
34968,O,3380612,3808
34969,O,3381000,3805
34970,O,3381001,3807
34971,O,3381100,3805
34972,O,3381101,3807
34973,O,3381200,3809
34974,O,3381201,3809
34975,O,3381202,3805
34976,O,3381203,3803
34977,O,3381204,3800
34978,O,3381500,3931
34979,O,3381501,3931
34980,O,3381502,3931
34981,O,3381503,3931
34982,O,3381504,3931
34983,O,3381505,3931
34984,O,3381506,3931
34985,O,3381507,3931
34986,O,3381508,3932
34987,O,3381509,3932
34988,O,3381510,3932
34989,O,3381511,3932
34990,O,3381512,3932
34991,O,3381513,3932
34992,O,3381800,3833
34993,O,3381801,3833
34994,O,3381802,3833
34995,O,3381803,3833
34996,O,3381804,3838
34997,O,3381805,3838
34998,O,3381806,3838
34999,O,3381807,3838
35000,O,3381808,3833
35001,O,3381809,3833
35002,O,3381810,3833
35003,O,3381811,3839
35004,O,3381812,3839
35005,O,3381813,3839
35006,O,3382100,3843
35007,O,3382101,3843
35008,O,3382102,3843
35009,O,3382103,3843
35010,O,3382104,3848
35011,O,3382105,3848
35012,O,3382106,3848
35013,O,3382107,3848
35014,O,3382108,3843
35015,O,3382109,3843
35016,O,3382110,3843
35017,O,3382111,3849
35018,O,3382112,3849
35019,O,3382113,3849
35020,O,3382400,3931
35021,O,3382401,3932
35022,O,3382700,3832
35023,O,3382701,3832
35024,O,3383000,3842
35025,O,3383001,3842
35026,O,3383300,3931
35027,O,3383301,3931
35028,O,3383302,3931
35029,O,3383303,3931
35030,O,3383304,3932
35031,O,3383305,3932
35032,O,3383306,3932
35033,O,3383307,3932
35034,O,3383308,3932
35035,O,3383309,3932
35036,O,3383600,3836
35037,O,3383601,3836
35038,O,3383602,3836
35039,O,3383603,3836
35040,O,3383604,3837
35041,O,3383605,3837
35042,O,3383606,3837
35043,O,3383607,3837
35044,O,3383608,3837
35045,O,3383609,3837
35046,O,3383900,3846
35047,O,3383901,3846
35048,O,3383902,3846
35049,O,3383903,3846
35050,O,3383904,3847
35051,O,3383905,3847
35052,O,3383906,3847
35053,O,3383907,3847
35054,O,3383908,3847
35055,O,3383909,3847
35056,O,3384200,3941
35057,O,3384500,3941
35058,O,3384800,3941
35059,O,3410000,3802
35060,O,3410001,3802
35061,O,3410002,3882
35062,O,3410003,3882
35063,O,3410300,3805
35064,O,3410301,3803
35065,O,3410302,3806
35066,O,3410303,3808
35067,O,3410304,3808
35068,O,3410305,3805
35069,O,3410306,3803
35070,O,3410307,3807
35071,O,3410308,3809
35072,O,3410309,3809
35073,O,3410310,3885
35074,O,3410311,3883
35075,O,3410312,3886
35076,O,3410313,3888
35077,O,3410314,3888
35078,O,3410315,3885
35079,O,3410316,3883
35080,O,3410317,3887
35081,O,3410318,3889
35082,O,3410319,3889
35083,O,3410600,3803
35084,O,3410601,3803
35085,O,3410602,3803
35086,O,3410603,3808
35087,O,3410604,3800
35088,O,3410605,3803
35089,O,3410606,3803
35090,O,3410607,3803
35091,O,3410608,3809
35092,O,3410609,3800
35093,O,3410610,3883
35094,O,3410611,3883
35095,O,3410612,3883
35096,O,3410613,3888
35097,O,3410614,3880
35098,O,3410615,3883
35099,O,3410616,3883
35100,O,3410617,3883
35101,O,3410618,3889
35102,O,3410619,3880
35103,O,3410900,3823
35104,O,3411200,3953
35105,O,3411201,3953
35106,O,3411500,3953
35107,O,3411501,3953
35108,O,3411800,3953
35109,O,3411801,3953
35110,O,3412100,3953
35111,O,3412101,3953
35112,O,3412102,3953
35113,O,3412400,3953
35114,O,3412401,3953
35115,O,3412402,3953
35116,O,3412700,3953
35117,O,3412701,3953
35118,O,3412702,3953
35119,O,3413000,3943
35120,O,3413300,8319
35121,O,3413600,7781
35122,O,3413900,7791
35123,O,3414200,3806
35124,O,3414500,3808
35125,O,3414800,398
35126,O,3414801,398
35127,O,3415100,398
35128,O,3415101,398
35129,O,3415400,398
35130,O,3415401,398
35131,O,3415700,3862
35132,O,3416000,3959
35133,O,3416300,3958
35134,O,3416600,3959
35135,O,3416900,3865
35136,O,3417200,3868
35137,O,3417500,3863
35138,O,3450000,3993
35139,O,3450001,3994
35140,O,3450600,3943
35141,O,3450900,3929
35142,O,3450901,3927
35143,O,3451200,3927
35144,O,3451201,3927
35145,O,3451500,3945
35146,O,3451800,3942
35147,O,3451801,3942
35148,O,3452100,3891
35149,O,3452400,3891
35150,O,3452700,8607
35151,O,3452701,8606
35152,O,3452800,8607
35153,O,3452801,8606
35154,O,3453000,8607
35155,O,3453001,8609
35156,O,3453002,8606
35157,O,3453003,8605
35158,O,3453300,3997
35159,O,3480000,387
35160,O,3480300,3929
35161,O,3480301,3929
35162,O,3480600,3929
35163,O,3480601,3929
35164,O,3480900,3929
35165,O,3481200,3929
35166,O,3481201,3929
35167,O,3481800,3959
35168,O,3482100,3959
35169,O,3482400,3959
35170,O,3483300,3959
35171,O,3500000,0523
35172,O,3500300,0522
35173,O,3500301,0529
35174,O,3500600,0522
35175,O,3500601,0529
35176,O,3500900,0523
35177,O,3500901,0524
35178,O,3501200,0524
35179,O,3510000,8345
35180,O,3510001,8345
35181,O,3510300,8622
35182,O,3510301,8622
35183,O,3520000,8840
35184,O,3520001,8860
35185,O,3520200,3999
35186,O,3530000,3959
35187,O,3530001,3959
35188,O,3530300,3959
35189,O,3530301,3959
35190,O,3530302,3959
35191,O,3530303,3959
35192,O,3530304,3959
35193,O,3530305,3959
35194,O,3530400,3601
35195,O,3530401,3601
35196,O,3530500,3605
35197,O,3530501,3605
35198,O,3530600,3820
35199,O,3530601,3820
35200,O,3530602,3820
35201,O,3530603,3820
35202,O,3530604,3820
35203,O,3530605,3820
35204,O,3530900,3820
35205,O,3530901,3820
35206,O,3530902,3820
35207,O,3530903,3820
35208,O,3530904,3820
35209,O,3530905,3820
35210,O,3531000,3606
35211,O,3531001,3606
35212,O,3531002,3607
35213,O,3531003,3606
35214,O,3531004,3606
35215,O,3531005,3607
35216,O,3531200,3959
35217,O,3531201,3959
35218,O,3531500,3959
35219,O,3531501,3959
35220,O,3531700,3891
35221,O,3531900,3891
35222,O,3532000,3891
35223,O,3532100,3891
35224,O,3532101,3891
35225,O,3532400,3822
35226,O,3533000,387
35227,O,3533001,387
35228,O,3550000,8926
35229,O,3550300,697
35230,O,3550600,697
35231,O,3550601,9771
35232,O,3550602,9771
35233,O,3550700,7033
35234,O,3550701,7139
35235,O,3550900,7031
35236,O,3551300,7124
35237,O,3551800,6591
35238,O,3552000,7124
35239,O,3552300,5839
35240,O,3552700,5839
35241,O,3553000,714
35242,O,3553001,714
35243,O,3553300,7179
35244,O,3553600,7161
35245,O,3553601,7161
35246,O,3553602,7162
35247,O,3553900,7131
35248,O,3553901,7034
35249,O,3553902,6734
35250,O,3553903,7024
35251,O,3553904,7021
35252,O,3554800,715
35253,O,3555100,4059
35254,O,3555101,4059
35255,O,3555400,9616
35256,O,3555700,7033
35257,O,3556000,7041
35258,O,3556001,7041
35259,O,3556100,7042
35260,O,3556500,7062
35261,O,3556600,7033
35262,O,3556700,7079
35263,O,3556900,7109
35264,O,3557200,7012
35265,O,3557201,7014
35266,O,3557600,7051
35267,O,3557601,7052
35268,O,3558000,7050
35269,O,3558400,6922
35270,O,3558700,7051
35271,O,3559000,7077
35272,O,3559001,7092
35273,O,3559002,7077
35274,O,3559300,7092
35275,O,3559600,7073
35276,O,3559601,5784
35277,O,3559602,5684
35278,O,3559603,7075
35279,O,3559900,594
35280,O,3559901,594
35281,O,3560000,5979
35282,O,3560800,6732
35283,O,3560801,6739
35284,O,3560802,6712
35285,O,3561100,6739
35286,O,3561200,674
35287,O,3561300,674
35288,O,3561400,6713
35289,O,3561500,7111
35290,O,3561800,672
35291,O,3561801,672
35292,O,3561802,6769
35293,O,3561803,6999
35294,O,3561804,674
35295,O,3562000,6813
35296,O,3562200,6823
35297,O,3562300,6829
35298,O,3562301,6822
35299,O,3563000,6812
35300,O,3563300,6821
35301,O,3563301,6829
35302,O,3563302,6812
35303,O,3563700,5421
35304,O,3563701,7012
35305,O,3563702,6919
35306,O,3563703,545
35307,O,3563704,6922
35308,O,3563705,6815
35309,O,3563706,6512
35310,O,3563707,6593
35311,O,3563708,6524
35312,O,3563709,658
35313,O,3563710,544
35314,O,3563800,6522
35315,O,3563801,6529
35316,O,3563802,653
35317,O,3563803,6551
35318,O,3563804,6523
35319,O,3563805,6523
35320,O,3563806,6601
35321,O,3563807,6669
35322,O,3563808,6663
35323,O,3563809,664
35324,O,3563810,6651
35325,O,3563811,654
35326,O,3563812,6561
35327,O,3563813,653
35328,O,3564000,6909
35329,O,3564001,6909
35330,O,3564002,670
35331,O,3564300,6901
35332,O,3564301,6951
35333,O,3564600,6732
35334,O,3564700,6732
35335,O,3564900,680
35336,O,3564901,6829
35337,O,3564902,6822
35338,O,3564903,6829
35339,O,3565300,683
35340,O,3565301,684
35341,O,3565302,684
35342,O,3565303,684
35343,O,3565700,685
35344,O,3565800,6829
